epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
179,22568.6,0.78787,0.42418,0.90332,0.94872,0.91339,0.95271,0.70541,0.98188,0.49046,1.00045,0.002063,0.002063,0.002063
180,22696.4,0.78924,0.42285,0.9085,0.94307,0.92411,0.95425,0.70758,0.97755,0.49177,0.9981,0.0020465,0.0020465,0.0020465
181,22820.6,0.78304,0.41836,0.89848,0.9435,0.91964,0.95531,0.71015,0.97553,0.48553,0.99664,0.00203,0.00203,0.00203
182,22939.3,0.7821,0.41037,0.89858,0.94479,0.91875,0.95558,0.7122,0.9766,0.48198,0.99904,0.0020135,0.0020135,0.0020135
183,23058,0.76778,0.41216,0.89952,0.95079,0.91422,0.95495,0.71222,0.97691,0.48309,0.99837,0.001997,0.001997,0.001997
184,23183.3,0.77417,0.40869,0.90392,0.95255,0.91339,0.95613,0.7118,0.97366,0.47643,0.99777,0.0019805,0.0019805,0.0019805
185,23316.2,0.77351,0.41155,0.89952,0.93775,0.92808,0.95614,0.71321,0.97432,0.47682,0.99698,0.001964,0.001964,0.001964
186,23448.5,0.76383,0.40376,0.89771,0.93377,0.93147,0.95477,0.71146,0.97445,0.47504,0.99796,0.0019475,0.0019475,0.0019475
187,23580.9,0.76374,0.40785,0.90064,0.94662,0.91837,0.95359,0.7107,0.97645,0.47997,0.99733,0.001931,0.001931,0.001931
188,23713,0.77796,0.40991,0.90469,0.94742,0.91705,0.95423,0.71003,0.97452,0.48182,0.99543,0.0019145,0.0019145,0.0019145
189,23842.9,0.77559,0.41765,0.89632,0.9522,0.9125,0.95512,0.71021,0.97309,0.48603,0.9934,0.001898,0.001898,0.001898
190,23973.9,0.76655,0.40116,0.89998,0.94401,0.91826,0.9519,0.71044,0.97278,0.48885,0.9932,0.0018815,0.0018815,0.0018815
191,24106.2,0.7627,0.40232,0.90051,0.94895,0.91285,0.95278,0.71136,0.97143,0.48907,0.99127,0.001865,0.001865,0.001865
192,24230.9,0.76299,0.411,0.90028,0.94474,0.91429,0.95023,0.71162,0.97301,0.4897,0.9904,0.0018485,0.0018485,0.0018485
193,24353.3,0.75668,0.39965,0.89281,0.95316,0.90853,0.95215,0.71091,0.97249,0.48557,0.99037,0.001832,0.001832,0.001832
194,24476.2,0.7482,0.40488,0.89492,0.95066,0.9125,0.9537,0.71093,0.97517,0.48584,0.99146,0.0018155,0.0018155,0.0018155
195,24599.2,0.75482,0.4024,0.89417,0.94799,0.91138,0.9517,0.70968,0.97445,0.486,0.99037,0.001799,0.001799,0.001799
196,24723.9,0.76153,0.40187,0.89826,0.94631,0.91786,0.95379,0.71115,0.97582,0.48439,0.99036,0.0017825,0.0017825,0.0017825
197,24850,0.75493,0.40604,0.89965,0.94952,0.91786,0.95524,0.7105,0.97744,0.48367,0.99111,0.001766,0.001766,0.001766
198,24973.4,0.75518,0.40398,0.89558,0.94602,0.91875,0.95374,0.7127,0.97931,0.47957,0.99387,0.0017495,0.0017495,0.0017495
199,25100,0.73664,0.39222,0.89131,0.94587,0.92049,0.95418,0.71145,0.98039,0.4776,0.99557,0.001733,0.001733,0.001733
200,25226.1,0.7402,0.3916,0.88946,0.94722,0.92143,0.95532,0.70932,0.97904,0.47874,0.99587,0.0017165,0.0017165,0.0017165
201,25353.1,0.74865,0.39645,0.89845,0.95106,0.91964,0.95458,0.70822,0.98043,0.47981,0.99683,0.0017,0.0017,0.0017
202,25479.9,0.76424,0.39914,0.89775,0.95108,0.92004,0.95487,0.70727,0.98326,0.47649,0.99826,0.0016835,0.0016835,0.0016835
203,25606.7,0.7483,0.39909,0.8933,0.95372,0.91992,0.95579,0.70684,0.98467,0.47858,0.99931,0.001667,0.001667,0.001667
204,25733.2,0.73369,0.39626,0.89455,0.95475,0.92311,0.95629,0.70838,0.9848,0.47793,0.99985,0.0016505,0.0016505,0.0016505
205,25859.5,0.73568,0.39369,0.88818,0.95376,0.92321,0.95676,0.70855,0.98362,0.47791,0.99981,0.001634,0.001634,0.001634
206,25983.4,0.72816,0.39026,0.89076,0.96178,0.92115,0.95711,0.70788,0.98532,0.48075,0.99972,0.0016175,0.0016175,0.0016175
207,26104.2,0.73529,0.38687,0.88915,0.95532,0.92143,0.95709,0.70836,0.98476,0.47914,0.9988,0.001601,0.001601,0.001601
208,26224.8,0.73521,0.39018,0.89354,0.95684,0.92054,0.95696,0.70931,0.98418,0.47841,0.99806,0.0015845,0.0015845,0.0015845
209,26345.4,0.73482,0.38795,0.89135,0.95814,0.92143,0.95705,0.70963,0.98431,0.47778,0.99755,0.001568,0.001568,0.001568
210,26468.6,0.74312,0.39516,0.88928,0.95806,0.91776,0.95682,0.70909,0.98373,0.47578,0.99802,0.0015515,0.0015515,0.0015515
211,26602.4,0.72647,0.38712,0.88636,0.95597,0.92054,0.95752,0.71013,0.98483,0.4751,0.9993,0.001535,0.001535,0.001535
212,26734.2,0.73712,0.38741,0.88465,0.95693,0.92054,0.95649,0.70946,0.986,0.47808,1.0002,0.0015185,0.0015185,0.0015185
213,26866,0.73521,0.38112,0.88871,0.95376,0.92143,0.95746,0.70877,0.98696,0.47948,1.00062,0.001502,0.001502,0.001502
214,26998.7,0.72873,0.38782,0.89007,0.95012,0.92411,0.95713,0.70706,0.98641,0.48196,1.00031,0.0014855,0.0014855,0.0014855
215,27130.1,0.72997,0.38979,0.8825,0.94794,0.92054,0.95574,0.70564,0.98696,0.48658,0.99979,0.001469,0.001469,0.001469
