epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
41,3300.38,1.03996,0.68176,0.9846,0.8928,0.8375,0.8993,0.62854,1.04269,0.6191,0.99908,0.00802,0.00802,0.00802
42,3379.53,1.01501,0.64473,0.96974,0.90299,0.85179,0.91099,0.63901,1.01941,0.60119,0.98809,0.0079705,0.0079705,0.0079705
43,3458.18,1.01403,0.64414,0.96489,0.92076,0.84038,0.90547,0.63312,1.03598,0.60258,0.99623,0.007921,0.007921,0.007921
44,3536.58,1.00255,0.64166,0.9623,0.90537,0.8625,0.91326,0.63785,1.01284,0.59547,0.98677,0.0078715,0.0078715,0.0078715
45,3614.79,1.01993,0.64093,0.97494,0.90074,0.85714,0.91394,0.63312,1.03084,0.61015,0.99092,0.007822,0.007822,0.007822
46,3693.36,0.99519,0.63327,0.96157,0.91226,0.84821,0.91316,0.63959,1.00809,0.58577,0.98023,0.0077725,0.0077725,0.0077725
47,3772.28,0.99473,0.61879,0.95609,0.92922,0.85089,0.91309,0.6423,1.00787,0.58204,0.97842,0.007723,0.007723,0.007723
48,3850.75,0.99996,0.63953,0.97267,0.91406,0.84196,0.90157,0.6253,1.03047,0.6252,0.98913,0.0076735,0.0076735,0.0076735
49,3929.77,1.00504,0.622,0.95875,0.93028,0.84464,0.91201,0.63897,1.01441,0.59614,0.97867,0.007624,0.007624,0.007624
50,4008.43,0.98046,0.62846,0.95416,0.90962,0.85089,0.90603,0.63265,1.02079,0.5929,0.98943,0.0075745,0.0075745,0.0075745
51,4083.38,0.98732,0.60947,0.95804,0.91312,0.84453,0.90754,0.63769,1.01431,0.59713,0.97917,0.007525,0.007525,0.007525
52,4156.99,0.98267,0.60602,0.95323,0.94175,0.85173,0.91218,0.64207,1.00858,0.57478,0.97841,0.0074755,0.0074755,0.0074755
53,4230.69,0.9934,0.62915,0.95686,0.91243,0.83725,0.90785,0.63566,1.01712,0.61388,0.98857,0.007426,0.007426,0.007426
54,4303.82,0.99171,0.62255,0.96719,0.92814,0.8534,0.91915,0.64294,1.02217,0.57336,0.99653,0.0073765,0.0073765,0.0073765
55,4377.43,0.98662,0.60968,0.95522,0.90518,0.86944,0.91751,0.64548,0.99895,0.57751,0.97836,0.007327,0.007327,0.007327
56,4450.63,0.98315,0.60526,0.9602,0.91002,0.87594,0.9213,0.64761,1.01124,0.56195,0.98082,0.0072775,0.0072775,0.0072775
57,4523.85,0.97966,0.59977,0.95469,0.93317,0.85,0.91196,0.65218,1.00136,0.5725,0.98148,0.007228,0.007228,0.007228
58,4597.19,0.96405,0.59205,0.95162,0.91845,0.85804,0.91597,0.6513,0.99147,0.56958,0.97636,0.0071785,0.0071785,0.0071785
59,4670.43,0.96527,0.57931,0.94894,0.93307,0.85179,0.92138,0.6582,0.98296,0.54699,0.96779,0.007129,0.007129,0.007129
60,4744.08,0.95291,0.58201,0.94761,0.90888,0.85804,0.91316,0.64766,1.00157,0.57705,0.97868,0.0070795,0.0070795,0.0070795
61,4817.3,0.95008,0.56824,0.93992,0.91799,0.85714,0.91811,0.64136,1.00951,0.57802,0.9781,0.00703,0.00703,0.00703
62,4890.4,0.96075,0.57796,0.94882,0.91355,0.85714,0.92151,0.65256,0.9932,0.56645,0.97711,0.0069805,0.0069805,0.0069805
63,4963.6,0.94384,0.56303,0.94224,0.91797,0.86933,0.92081,0.6453,1.01094,0.55546,0.98249,0.006931,0.006931,0.006931
64,5036.8,0.94696,0.57384,0.94246,0.91398,0.85384,0.91284,0.64916,1.0042,0.56774,0.97842,0.0068815,0.0068815,0.0068815
65,5110.49,0.9513,0.5665,0.93764,0.91594,0.87563,0.92397,0.65731,0.99468,0.56102,0.97044,0.006832,0.006832,0.006832
66,5183.94,0.93267,0.56639,0.92819,0.89716,0.86607,0.90938,0.64254,0.99776,0.57711,0.97329,0.0067825,0.0067825,0.0067825
67,5257.42,0.93438,0.57257,0.94078,0.92254,0.872,0.91957,0.64855,1.00296,0.56598,0.97875,0.006733,0.006733,0.006733
68,5330.86,0.95096,0.5747,0.94501,0.93758,0.87167,0.93092,0.65872,0.99309,0.53924,0.97348,0.0066835,0.0066835,0.0066835
69,5404.25,0.93129,0.56432,0.93599,0.92188,0.87321,0.92017,0.65056,0.99715,0.5521,0.97927,0.006634,0.006634,0.006634
70,5477.78,0.94536,0.56321,0.94846,0.94247,0.85268,0.9232,0.65349,0.99563,0.55447,0.97731,0.0065845,0.0065845,0.0065845
71,5551.23,0.9308,0.54156,0.93926,0.92633,0.88687,0.93206,0.66138,0.99736,0.5385,0.97245,0.006535,0.006535,0.006535
72,5624.7,0.92147,0.54301,0.93297,0.92297,0.875,0.93268,0.65894,1.00091,0.5367,0.97751,0.0064855,0.0064855,0.0064855
73,5698.25,0.9322,0.54266,0.94323,0.9322,0.875,0.92614,0.65232,0.99829,0.54707,0.97519,0.006436,0.006436,0.006436
74,5771.89,0.92606,0.54573,0.93058,0.94453,0.86786,0.92999,0.65956,0.99466,0.5273,0.97961,0.0063865,0.0063865,0.0063865
75,5845.21,0.93746,0.55356,0.93929,0.92996,0.88918,0.93545,0.66608,0.98502,0.52147,0.9649,0.006337,0.006337,0.006337
76,5918.94,0.91233,0.53162,0.92443,0.93211,0.88266,0.93669,0.66782,0.97841,0.51618,0.96662,0.0062875,0.0062875,0.0062875
77,5992.63,0.9186,0.5297,0.93719,0.93985,0.88929,0.93859,0.66246,0.98957,0.51036,0.97632,0.006238,0.006238,0.006238
78,6065.74,0.93323,0.54267,0.93794,0.92791,0.88493,0.93316,0.66316,0.97939,0.51221,0.96559,0.0061885,0.0061885,0.0061885
79,6139.04,0.90958,0.53732,0.93028,0.92153,0.87946,0.93063,0.66339,0.97845,0.523,0.96654,0.006139,0.006139,0.006139
80,6212.46,0.92396,0.53387,0.928,0.92726,0.8764,0.92829,0.66064,0.98353,0.53026,0.97269,0.0060895,0.0060895,0.0060895
81,6285.74,0.92388,0.53845,0.93519,0.91521,0.88125,0.92306,0.65523,0.99583,0.52749,0.97897,0.00604,0.00604,0.00604
82,6358.61,0.90504,0.53549,0.9283,0.93553,0.88102,0.93154,0.66639,0.97225,0.51674,0.96304,0.0059905,0.0059905,0.0059905
83,6431.85,0.90869,0.52842,0.92858,0.93146,0.87366,0.92681,0.66101,0.97883,0.53823,0.96181,0.005941,0.005941,0.005941
84,6505.03,0.8988,0.51924,0.92366,0.92194,0.89633,0.93274,0.67161,0.97991,0.51388,0.96465,0.0058915,0.0058915,0.0058915
85,6578.19,0.90093,0.51508,0.9296,0.93684,0.89286,0.93172,0.67073,0.96575,0.50954,0.96356,0.005842,0.005842,0.005842
86,6651.36,0.90702,0.51635,0.92381,0.93733,0.88482,0.93456,0.6722,0.97145,0.50023,0.97217,0.0057925,0.0057925,0.0057925
87,6724.48,0.89661,0.51361,0.92311,0.94189,0.87679,0.9323,0.67156,0.96076,0.51329,0.9636,0.005743,0.005743,0.005743
88,6797.43,0.90342,0.52329,0.93135,0.93384,0.89018,0.93249,0.67115,0.96827,0.51674,0.96408,0.0056935,0.0056935,0.0056935
89,6870.81,0.89871,0.51511,0.92181,0.92722,0.87582,0.92996,0.66572,0.97561,0.52943,0.96918,0.005644,0.005644,0.005644
90,6944.5,0.8885,0.50115,0.92864,0.93826,0.86696,0.93459,0.67389,0.96507,0.50549,0.96408,0.0055945,0.0055945,0.0055945
91,7017.78,0.89144,0.50135,0.91885,0.93445,0.87822,0.93855,0.67737,0.96339,0.50879,0.96345,0.005545,0.005545,0.005545
92,7091.06,0.90407,0.51056,0.92453,0.93828,0.88214,0.93442,0.66709,0.96741,0.50413,0.96566,0.0054955,0.0054955,0.0054955
93,7164.35,0.88826,0.50793,0.92131,0.92403,0.90141,0.93401,0.6701,0.97147,0.51504,0.96758,0.005446,0.005446,0.005446
94,7237.54,0.88272,0.4965,0.91901,0.93668,0.87857,0.93548,0.67147,0.9661,0.51481,0.96566,0.0053965,0.0053965,0.0053965
95,7311.22,0.87142,0.49198,0.9185,0.92362,0.90268,0.94259,0.67695,0.97075,0.50184,0.96729,0.005347,0.005347,0.005347
96,7384.13,0.88107,0.48785,0.91863,0.93862,0.88741,0.93913,0.67511,0.96697,0.49405,0.96521,0.0052975,0.0052975,0.0052975
97,7456.56,0.88474,0.49945,0.92057,0.92668,0.89143,0.93954,0.67396,0.96795,0.50149,0.96774,0.005248,0.005248,0.005248
98,7529.23,0.86457,0.48245,0.91178,0.93071,0.8875,0.93295,0.67098,0.96746,0.51017,0.95973,0.0051985,0.0051985,0.0051985
99,7601.68,0.8718,0.49502,0.91377,0.91028,0.90583,0.93659,0.67766,0.95662,0.49596,0.95719,0.005149,0.005149,0.005149
100,7674.26,0.86311,0.48581,0.90727,0.92488,0.90145,0.94183,0.68052,0.9553,0.49208,0.95855,0.0050995,0.0050995,0.0050995
101,7746.74,0.87652,0.48625,0.91407,0.92785,0.90708,0.94007,0.67862,0.96003,0.49403,0.96448,0.00505,0.00505,0.00505
102,7819.13,0.87388,0.48295,0.92283,0.92738,0.89464,0.93955,0.67884,0.95861,0.49505,0.96098,0.0050005,0.0050005,0.0050005
103,7891.58,0.85828,0.48038,0.91281,0.92425,0.91429,0.9434,0.68521,0.94838,0.48456,0.95663,0.004951,0.004951,0.004951
104,7964.2,0.85696,0.48024,0.91248,0.93065,0.90357,0.93873,0.67773,0.96524,0.49921,0.96729,0.0049015,0.0049015,0.0049015
105,8036.68,0.85475,0.47558,0.91387,0.94396,0.89821,0.93899,0.68169,0.95132,0.48139,0.96088,0.004852,0.004852,0.004852
106,8109.09,0.86512,0.47743,0.91034,0.91938,0.89375,0.93386,0.67866,0.95739,0.49846,0.96774,0.0048025,0.0048025,0.0048025
107,8181.32,0.86624,0.48227,0.90758,0.93893,0.87849,0.93808,0.68277,0.95271,0.4938,0.95546,0.004753,0.004753,0.004753
108,8253.63,0.86433,0.46871,0.91655,0.92338,0.89307,0.93594,0.68297,0.94424,0.48941,0.95009,0.0047035,0.0047035,0.0047035
109,8331.02,0.85821,0.47126,0.91382,0.91905,0.9,0.94002,0.68329,0.94405,0.47995,0.9532,0.004654,0.004654,0.004654
110,8414.8,0.84618,0.47054,0.90774,0.93114,0.90179,0.94108,0.68494,0.95284,0.48627,0.96519,0.0046045,0.0046045,0.0046045
111,8504.11,0.85798,0.46611,0.91036,0.90832,0.90232,0.93662,0.68056,0.94059,0.48398,0.95392,0.004555,0.004555,0.004555
112,8598.08,0.85215,0.46875,0.90765,0.92436,0.90564,0.9418,0.67927,0.95405,0.48843,0.9569,0.0045055,0.0045055,0.0045055
113,8690.81,0.85517,0.46961,0.91377,0.92251,0.90347,0.94277,0.68726,0.94878,0.47522,0.95614,0.004456,0.004456,0.004456
114,8778.53,0.83648,0.45935,0.90243,0.93964,0.89643,0.94788,0.69321,0.94432,0.47181,0.95254,0.0044065,0.0044065,0.0044065
115,8877.47,0.83203,0.45756,0.90773,0.93048,0.89821,0.94317,0.68995,0.94427,0.48069,0.95205,0.004357,0.004357,0.004357
116,8975.28,0.83573,0.45578,0.91372,0.94621,0.89196,0.94287,0.68547,0.95727,0.47728,0.9616,0.0043075,0.0043075,0.0043075
